Job_Link,Job_txt,company,job_title,Location,job_type,job_date
https://www.welcometothejungle.com/fr/companies/decathlon-digital/jobs/senior-machine-learning-engineer-supply-chain-f-m-d_croix?q=2036aa70510b784c4c01c14aac4183de&o=f0d273f9-164f-42d5-a43a-8aa25f7fba6d," Développer et mettre en œuvre des modèles d'IA pour la planification de la demande et de l'assortiment dans le domaine de la chaîne d'approvisionnement.Collaborer avec les Data Scientists et les Digital Product Managers pour traduire les besoins métier en solutions d'apprentissage automatique évolutives.Collaborer avec les équipes d'ingénierie des données pour optimiser les pipelines de données et garantir la disponibilité en temps opportun de données propres et pertinentes pour l'entraînement et l'inférence des modèles.Mettre en œuvre des stratégies pour le réentraînement et la mise à jour des modèles afin de s'adapter aux dynamiques du marché et aux exigences commerciales changeantes.Industrialiser les modèles d'apprentissage automatique et les déployer dans des environnements de production.Surveiller les performances des modèles et mettre en œuvre des améliorations pour garantir précision et fiabilité.Travailler en étroite collaboration avec des équipes interfonctionnelles pour intégrer les capacités d'apprentissage automatique dans les systèmes et processus existants.Documenter les meilleures pratiques, les procédures opérationnelles standard (SOP) et les spécifications techniques pour les modèles d'apprentissage automatique et les processus de déploiement.Fournir mentorat et orientation aux membres juniors de l'équipe, favorisant une culture d'apprentissage continu et de partage des connaissances.Se tenir à jour des tendances émergentes et des meilleures pratiques en apprentissage automatique et en optimisation de la chaîne d'approvisionnement. Maîtrise des techniques d'apprentissage automatique, notamment la prévision de séries temporelles.Compétences solides en programmation Python.Expérience avec des bibliothèques/cadres d'apprentissage automatique tels que TensorFlow, PyTorch ou scikit-learn.Familiarité avec les concepts et outils d'ingénierie des données pour le prétraitement des données, la création de caractéristiques et l'évaluation des modèles.Familiarité avec l'industrialisation et le déploiement de modèles d'apprentissage automatique dans des environnements de production (MLOps, conteneurisation, orchestration, CI/CD, infrastructure en tant que code, surveillance et journalisation, optimisation de l'évolutivité et des performances, interfacement, parallélisation, calcul GPU, backtesting automatique…).Connaissance des processus et dynamiques de la chaîne d'approvisionnement est un plus. Excellentes compétences en communication et en collaboration.Capacité à travailler efficacement dans un environnement dynamique et rapide.Solides compétences en résolution de problèmes et souci du détail.Adaptabilité et volonté d'apprendre de nouvelles technologies et méthodologies.Capacité à traduire des concepts techniques complexes en termes compréhensibles pour les parties prenantes non techniques. Master ou PhD en IA, machine learning, data science, informatique, ingénierie, mathématiques ou autre domaine connexe.5 ans d'expérience en ML ou dans un rôle similaire.Expérience démontrée dans le développement et le déploiement de modèles de machine learning.Expérience dans le domaine de la chaîne d'approvisionnement, en particulier dans la planification de la demande et de l'assortiment.Familier avec les plateformes cloud telles que AWS, Azure ou Google Cloud Platform.Expérience avec des technologies de conteneurisation telles que Docker et Kubernetes.Connaissance des technologies Big Data telles que Spark et Kafka.Expérience préalable avec les méthodologies Agile et les pratiques DevOps. Execution Engine: Databricks, AWS EKS, SagemakerPayload: Python, Spark, Scikit-Learn, Tensorflow / Pytorch, Pyspark CICD: Github ActionsServing: Docker, Protobuf, gRPCModel registry, Model Tracking: MLFlowOrchestration:  AirflowDocumentation / code: Git, Confluence Data Visualisation: Tableau Flexibilité dans l'organisation du travail (localisation, rythme)Choix de l'outil de travail (Mac, Windows)Amélioration des compétences (diversité des projets, des langages et des technologies)Formations internes et externesActionnariatTélétravail possible : 2 jours/semainePrimes mensuelles et trimestrielles",Decathlon Digital,Senior Machine Learning Engineer - Supply Chain (f/m/d),Croix,CDI,2024-07-10
https://www.welcometothejungle.com/fr/companies/decathlon-digital/jobs/data-engineer-confirme-f-m-d_croix?q=2036aa70510b784c4c01c14aac4183de&o=58313892-f49f-41bf-a6db-537709ce4986," Offer & Product : référentiel des informations produit , qualité des produits, traçabilitéPlanet & Industry : indicateurs environnementaux, nouveaux business model, référentiel composants et matièreSales, Finance & HR : données de ventes, financières et collaborateursTraffic : web & app tracking, SEO, SEA, affluence magasinStock & Market Dynamics : stock, prévisions, prix, connaissance du marchéCustomer : informations sur les clients (GDPR) Equipe Data Processing :Mission : cette équipe est en charge de proposer les meilleures solutions pour la réalisation de pipelines data. C’est un rôle critique dans la démocratisation de la data et de l’intelligence artificielle à Decathlon. Son périmètre inclut les outils d’orchestration et de processing a minima.Personas: principalement des data engineers, désireux d’obtenir des outils à la fois performants et stables.Exemple de challenges actuels : “Comment aider des utilisateurs peu techniques à créer des pipelines facilement ?”. “Quelle est la solution optimale, avec le meilleur ratio prix/performance pour des jobs de processing de moins de 5Go ?” Mission : cette équipe est en charge de proposer les meilleures solutions pour la réalisation de pipelines data. C’est un rôle critique dans la démocratisation de la data et de l’intelligence artificielle à Decathlon. Son périmètre inclut les outils d’orchestration et de processing a minima.Personas: principalement des data engineers, désireux d’obtenir des outils à la fois performants et stables.Exemple de challenges actuels : “Comment aider des utilisateurs peu techniques à créer des pipelines facilement ?”. “Quelle est la solution optimale, avec le meilleur ratio prix/performance pour des jobs de processing de moins de 5Go ?” Equipe Data Observability :Mission: cette équipe donne la capacité à tous les utilisateurs du groupe de fiabiliser leurs produits et d'en mesurer la qualité. Nous parlons ici de data lineage, de data contracts, de tests d’intégrité et de qualité.personas : profils variés. Il peut s’agir de data producers souhaitant mieux contrôler ce qui est déposé dans le lakehouse, de data engineers vérifiant le flux de création de valeurExemple de challenges actuels : “comment permettre aux data producers de mieux contrôler les données arrivant dans le lakehouse, et les usages associés ?”, “comment intégrer nativement l’observabilité de la données aux outils actuels, de l'ingestion à la data visualization ?” Mission: cette équipe donne la capacité à tous les utilisateurs du groupe de fiabiliser leurs produits et d'en mesurer la qualité. Nous parlons ici de data lineage, de data contracts, de tests d’intégrité et de qualité.personas : profils variés. Il peut s’agir de data producers souhaitant mieux contrôler ce qui est déposé dans le lakehouse, de data engineers vérifiant le flux de création de valeurExemple de challenges actuels : “comment permettre aux data producers de mieux contrôler les données arrivant dans le lakehouse, et les usages associés ?”, “comment intégrer nativement l’observabilité de la données aux outils actuels, de l'ingestion à la data visualization ?” Construire des pipelines scalables de données structurées et non structurées ; Contribuer à l'élaboration la stratégie de nos stacks techniques et garantir la CI/CD ;Maintenir et repenser les datasets et pipelines existants pour servir une plus large variété de use cases ;Permettre de l'analytique intelligente en construisant des datasets robustes, fiables et pertinents ;Contribuer activement à notre communauté de data engineers ;  Environnement cloud AWS (S3, Glue, EMR, Athena...)Environnement Lakehouse DatabricksBusiness Intelligence : TableauCompute et Orchestration : Spark / Scala,  Python,  Airflow, dbtObservability : Open Lineage, Great Expecations, MarquezProduct Management : Jira Product Discovery, Github, Confluence Vous avez au moins 2 ans d’expérience comme Data Engineer, sur l'environnement Cloud d’AWS ;Vous maîtrisez au moins l’un des langages suivants : Python, Scala, Java ;Vous avez déjà utilisé spark sur des pipelines en production ;Vous maitrisez la mise en œuvre de pipeline de processing de données ;Vos pairs vous reconnaissent pour votre grande appétence technique ;Vous comprenez le cycle de vie de la donnée et vous êtes à l’aise avec les concepts de data lineage, data gouvernance et data privacy ;Vous avez un bon niveau d’anglais qui vous permet de communiquer avec nos clients et partenaires (60 pays Decathlon) ;Vous aimez travailler en agilité dans un environnement collaboratif (GitHub, Mob programming)Vous avez un sens du service développé.Vous êtes particulièrement sensible à l’impact de la pratique du sport pour les valeurs qu'elle vous ont permis d’acquérir dans votre style de leadership et la vie d'équipe !Vous avez envie de rejoindre une entreprise à impact positif (#Tech4Good) 2 jours de télétravail par semaine ;Possibilité de travailler dans l'un des bureaux de Decathlon Digital à Lille, Paris ;Matériel fourni en accord avec tes missions et nos engagements sociétaux (Mac, Windows) ;Une équipe de projet locale au sein d'un réseau mondial (possibilité de carrière internationale) ;Développement des compétences et accompagnement (diversité des projets, certifications techniques dès la première année, formations internes et externes, etc.) ;Package de rémunération (participation des employés aux actions de l'entreprise, bonus mensuels/trimestriels).",Decathlon Digital,Data Engineer Confirmé (f/m/d),Croix,CDI,2024-07-10
https://www.welcometothejungle.com/fr/companies/stime/jobs/data-engineer-h-f_chatillon_STIME_rYJQRWG?q=2036aa70510b784c4c01c14aac4183de&o=efca5c45-e666-4d03-94db-14fda4905bae," Participation à des ateliers de définition de besoin avec le PO ou le métierConstruction des pipelines de données pour collecter, transformer et traiter des données dans notre Data Lake sur AzureDéveloppement de notebooks de traitement avancés des données sur Databricks (Spark, langages Scala, SQL ou Python)Conception et modélisation des données au niveau du Data Lake (format Parquet, Delta)Réalisation des tests unitairesRédaction de documentation technique (Dossier d'Analyse Technique, release delivery note, ….)Préparation de package pour livraison en CI/CD avec les équipes DevOpsRéalisation des activités de maintenance corrective et évolutiveParticipation aux cérémonies agiles (Sprint Planning, Daily, Spring Review, Demo,…)Participation aux animations proposées régulièrement par la communauté de Data (groupe de travail, meetup avec des partenaires tels que Microsoft, Databricks …) Expérience dans le développement et l’implémentation de solutions Big Data, idéalement sur le CloudCompétences en développement informatique (Spark, Scala, SQL, Python)Fortes capacités d’analyse, de présentation et de vulgarisation de votre travailBonne capacité d’écoute et de recueil d’informations en n’ayant pas peur d’entrer dans les détails d’un sujet technique ou métierBonne maitrise des concepts DevOps, CI/CD et outils associésConnaissance des outils Agile (JIRA) et ayant déjà travaillé en mode Agile",Stime,Data Engineer H/F,Châtillon,CDI,2024-07-10
https://www.welcometothejungle.com/fr/companies/extia/jobs/data-engineer-h-f_montpellier?q=2036aa70510b784c4c01c14aac4183de&o=cc669c29-05e8-45cf-9d82-ee628ad3cccc," Participer à la définition des besoins et à la rédaction des User Stories,Collaborer avec les Data Scientists au développement des modules d’analyse de donnée,Concevoir et construire des architectures de données,Intégrer des sources de données,Vous assurez que les données sont facilement accessibles et que leur exploitation fonctionne comme demandé, même dans des circonstances hautement évolutives,Exécuter des processus ETL (extraire / transformer / charger) à partir d'ensembles de données complexes et / ou volumineux.",EXTIA,Data engineer H/F,Paris,CDI,2024-07-10
https://www.welcometothejungle.com/fr/companies/groupe-lgm/jobs/stage-developpement-d-une-base-de-donnees-pour-banc-de-tests-toulouse-h-f_toulouse?q=2036aa70510b784c4c01c14aac4183de&o=3a337363-3f7f-4c72-9ff5-dc9635cb773d," 90% de nos stagiaires ont été embauchés à l’issue de leur stage. Prise en charge à 100% du titre de transport en communTickets restaurant et/ou accès au restaurant d’entrepriseAmbiance conviviale avec des temps forts tout au long de l’année (évènements sportifs, tournois ludiques, soirées à thèmes…)Accès à la plateforme de covoiturage KarosJournées de cohésionAccès au CSE",Groupe LGM,Stage - Développement d’une base de données pour banc de tests - Toulouse (H/F),Toulouse,Stage,2024-07-10
https://www.welcometothejungle.com/fr/companies/decathlon-digital/jobs/senior-machine-learning-engineer-demand-assortment-planning-supply-chain-f-m-d_croix?q=2036aa70510b784c4c01c14aac4183de&o=fab68b3f-1ea4-48df-bf17-808e33b8dea5," Develop and implement AI models for demand and assortment planning in the supply chain domain.Collaborate with Data Scientists and Digital Product Managers to translate business requirements into scalable machine learning solutions.Collaborate with data engineering teams to optimize data pipelines and ensure timely availability of clean and relevant data for model training and inference.Implement strategies for model retraining and updating to adapt to changing market dynamics and business requirements.Industrialize machine learning models and deploy them into production environments.Monitor model performance and implement improvements to ensure accuracy and reliability.Work closely with cross-functional teams to integrate machine learning capabilities into existing systems and processes.Document best practices, standard operating procedures (SOPs), and technical specifications for machine learning models and deployment processes.Provide mentorship and guidance to junior members of the team, fostering a culture of continuous learning and knowledge sharing.Stay updated on emerging trends and best practices in machine learning and supply chain optimization. Proficiency in machine learning techniques, particularly Time Series Forecasting.Strong programming skills in Python.Experience with machine learning libraries/frameworks such as TensorFlow, PyTorch, or scikit-learn.Familiarity with data engineering concepts and tools for data preprocessing, feature engineering, and model evaluation.Familiarity with industrializing and deploying machine learning models in production environments (MLOps, Containerization,  orchestration, CI/CD, Infrastructure as Code, Monitoring and Logging, Scalability and Performance Optimization, Interfacing, parallelization, gpu computing, automatic backtesting...).Knowledge of supply chain processes and dynamics is a plus. Excellent communication and collaboration skills.Ability to work effectively in a fast-paced, dynamic environment.Strong problem-solving skills and attention to detail.Adaptability and willingness to learn new technologies and methodologies.Ability to translate complex technical concepts into understandable terms for non-technical stakeholders. Bachelor's degree in Computer Science, Engineering, Mathematics, or a related field.5 years of experience in machine learning engineering or a similar role.Demonstrated experience in developing and deploying machine learning models. Master's degree or higher in a relevant field.Experience in the supply chain domain, particularly in demand and assortment planning.Familiarity with cloud platforms such as AWS, Azure, or Google Cloud Platform.Experience with containerization technologies such as Docker and Kubernetes.Knowledge of Big Data technologies such as Spark and  Kafka.Previous experience with Agile methodologies and DevOps practices. Execution Engine: Databricks, AWS EKS, SagemakerPayload: Python, Spark, Scikit-Learn, Tensorflow / Pytorch, Pyspark CICD: Github ActionsServing: Docker, Protobuf, gRPCModel registry, Model Tracking: MLFlowOrchestration:  AirflowDocumentation / code: Git, ConfluenceData Visualisation: Tableau Flexibility in work organization (location, pace)Freedom of choice of work tool (Mac, Windows)Upgrading of skills (diversity of projects, languages and technologies)Internal and external training coursesShareholdersRemote Friendly: 2 days/weekMonthly and quarterly premiums",Decathlon Digital,Senior Machine Learning Engineer - Demand & Assortment Planning (Supply Chain) (f/m/d),Croix,CDI,2024-07-10
https://www.welcometothejungle.com/fr/companies/decathlon-digital/jobs/senior-machine-learning-engineer-demand-assortment-planning-supply-chain-f-m-d_paris?q=2036aa70510b784c4c01c14aac4183de&o=12e430ba-98ca-4fa7-ba62-3da554eb0feb," Develop and implement AI models for demand and assortment planning in the supply chain domain.Collaborate with Data Scientists and Digital Product Managers to translate business requirements into scalable machine learning solutions.Collaborate with data engineering teams to optimize data pipelines and ensure timely availability of clean and relevant data for model training and inference.Implement strategies for model retraining and updating to adapt to changing market dynamics and business requirements.Industrialize machine learning models and deploy them into production environments.Monitor model performance and implement improvements to ensure accuracy and reliability.Work closely with cross-functional teams to integrate machine learning capabilities into existing systems and processes.Document best practices, standard operating procedures (SOPs), and technical specifications for machine learning models and deployment processes.Provide mentorship and guidance to junior members of the team, fostering a culture of continuous learning and knowledge sharing.Stay updated on emerging trends and best practices in machine learning and supply chain optimization. Proficiency in machine learning techniques, particularly Time Series Forecasting.Strong programming skills in Python.Experience with machine learning libraries/frameworks such as TensorFlow, PyTorch, or scikit-learn.Familiarity with data engineering concepts and tools for data preprocessing, feature engineering, and model evaluation.Familiarity with industrializing and deploying machine learning models in production environments (MLOps, Containerization,  orchestration, CI/CD, Infrastructure as Code, Monitoring and Logging, Scalability and Performance Optimization, Interfacing, parallelization, gpu computing, automatic backtesting...).Knowledge of supply chain processes and dynamics is a plus. Excellent communication and collaboration skills.Ability to work effectively in a fast-paced, dynamic environment.Strong problem-solving skills and attention to detail.Adaptability and willingness to learn new technologies and methodologies.Ability to translate complex technical concepts into understandable terms for non-technical stakeholders. Bachelor's degree in Computer Science, Engineering, Mathematics, or a related field.5 years of experience in machine learning engineering or a similar role.Demonstrated experience in developing and deploying machine learning models. Master's degree or higher in a relevant field.Experience in the supply chain domain, particularly in demand and assortment planning.Familiarity with cloud platforms such as AWS, Azure, or Google Cloud Platform.Experience with containerization technologies such as Docker and Kubernetes.Knowledge of Big Data technologies such as Spark and  Kafka.Previous experience with Agile methodologies and DevOps practices. Execution Engine: Databricks, AWS EKS, SagemakerPayload: Python, Spark, Scikit-Learn, Tensorflow / Pytorch, Pyspark CICD: Github ActionsServing: Docker, Protobuf, gRPCModel registry, Model Tracking: MLFlowOrchestration:  AirflowDocumentation / code: Git, ConfluenceData Visualisation: Tableau Flexibility in work organization (location, pace)Freedom of choice of work tool (Mac, Windows)Upgrading of skills (diversity of projects, languages and technologies)Internal and external training coursesShareholdersRemote Friendly: 2 days/weekMonthly and quarterly premiums",Decathlon Digital,Senior Machine Learning Engineer - Demand & Assortment Planning (Supply Chain) (f/m/d),Paris,CDI,2024-07-10
https://www.welcometothejungle.com/fr/companies/elevate/jobs/consultant-e-data-engineer-senior-f-h_paris?q=2036aa70510b784c4c01c14aac4183de&o=5a3a729f-59a9-4863-a8c1-f723a7d8b77a," Animer des ateliers afin d’étudier et cadrer les besoins clientsPréconiser les solutions et architectures ciblesDéfinir les méthodologies de déploiement et plans de migrationRédiger les dossiers d’architecture et spécifications techniques Concevoir et mettre en place des systèmes de données résilients et sécurisés (data warehouse, data lake, systèmes temps-réels)Construire et déployer les pipelines de données (ETL)Assurer la migration des données vers les nouveaux environnements Analyser les données sources afin d’identifier et évaluer des cas d’usage métierMettre en oeuvre des outils de Business Intelligence et visualisation (DataStudio, Tableau, QlikView…)Sélectionner, entraîner, évaluer et déployer des modèles prédictifs en s’appuyant sur les outils standards du domaine (TensorFlow, Keras, Scikit Learn) Formation: bac+5 en école d’ingénieur, master 2 en informatique ou formation équivalenteExpérience significative au sein de projets data : architecture, traitement ou analyse de données4 ans d’expérience Esprit analytique, rigueur, logique et approche méthodiqueBon esprit d’initiative, capacité à travailler de manière autonome et dynamique dans une activité en pleine croissanceSens du service, aisance relationnelle La maîtrise d’au moins un langage de programmation appliqué à l’analyse de données (R, Python, SQL)Maîtrise obligatoire d’au moins un des Cloud Providers publiques (Google Cloud Platform, Microsoft Azure, AWS, etc.)De bonnes connaissances dans l’architecture des systèmes, bases de données, méthodologies d’analyseExcellente communication écrite et oraleMaîtrise professionnelle de l’anglais Rejoindre une agence de conseil à taille humaine.Une entreprise fondée autour de la formation et la montée en compétences de chaque membre de l’équipe.Un management humain et respectueux de toutes et tous.De la place pour les initiatives innovantes et créatives.Une politique de télétravail flexible et basée sur le choix !Des parcours de carrières adaptés à chacun.es Une rémunération fixe, attractive et basée en fonction de votre niveau d’impact et d’expertise observé durant nos entretiensDes bureaux en plein Paris (mais aussi à Nantes, Lille, Lyon & Bordeaux 🇫🇷)Une assurance santé complémentaire avec Alan 🩺Une carte Swile pour vos tickets restaurants (10€ par jour) 🍽Le remboursement des frais de transport en commun à 50%Des primes d’abondement, d’intéressement et une épargne salariale avec EpsorUn abonnement Urban Sport Club",Elevate,Cloud Data Engineer Senior,Paris,CDI,2024-07-11
https://www.welcometothejungle.com/fr/companies/france-active/jobs/ingenieur-e-date-finance_montreuil?q=2036aa70510b784c4c01c14aac4183de&o=295965e4-e741-4cb0-af1a-04336ad4a938," Collaborer étroitement avec l’équipe Trésorerie, Placements & Pilotage pour comprendre les besoins et créer des solutions adaptéesParticiper à la conception et la modélisation des bases de données pour la Business Intelligence (BI), incluant la collecte, le nettoyage et l’industrialisation des donnéesDévelopper et intégrer les composants du système BI, en assurant la qualité et la cohérence des donnéesDévelopper des modèles statistiques à partir des données, y compris leur implémentation, les tests, le reporting, le suivi de production, la maintenance et la documentationDéployer les solutions BI en production, en garantissant leur performance et leur conformité aux standards internes Excellente capacité d’analyse et de synthèseSolides compétences techniques dans les outils langages de traitement des données (SQL, Python, etc.)Expérience dans les secteurs du data warehousing et architectures BIMaîtrise des concepts et des technologies liés au Big Data et au data miningConnaissances approfondies en modélisation de données et en conception de bases de donnéesConnaissances des outils et plateformes de visualisation de données (PowerBI, etc.)Capacité à travailler de manière autonome, avec un bon sens de l’organisation et de la rigueurBon relationnel et forte aptitude à coopérer   Esprit de synthèse ; capacité à formaliser et à structurerCapacités rédactionnellesOrganisation, autonomie et rigueurForce de proposition, créativité et curiosité",France Active,Ingénieur.e Date Finance,Montreuil,Alternance(12 à 24 mois),2024-07-11
https://www.welcometothejungle.com/fr/companies/converteo/jobs/consultant-senior-analytics-engineering-h-f-cdi_paris_CONVE_r882gzr?q=2036aa70510b784c4c01c14aac4183de&o=37ad90c9-6562-4af0-9ddd-143f232808dc," Gestion et suivi de projets requérant des compétences de Data Governance, d’Analytics Engineering (mise à disposition de jeux de données pour réalisation de cas d’usage métiers, rapports critiques, data gouvernance, amélioration de la qualité des données) ou de Business IntelligenceContribution individuelle à des missions de Data Governance, d’Analytics Engineering ou de Business Intelligence Rédaction d’articles, retours d’expériences, participation et organisation d’évènementsParticiper à l’animation de la communauté “Analytics Engineering” (diffusion bonnes pratiques, capitalisation code, veille techno, etc.) Diplômé d’une école d’ingénieur, de commerce ou d’un Master en Informatique, vous justifiez d’une expérience entre 3 - 6 ans et possédez également une réelle appétence pour les sujets Data.Vous êtes reconnu(e) pour votre autonomie, votre force de proposition votre proactivité ;Vous avez déjà participé à la construction de solutions data scalables, utiles et durables ;Vous savez mener un projet analytique de bout en bout et communiquer sur les résultats ;Vous possédez une vision claire des principes de la sécurité des données et de la conformité ;Votre capacité à faire grandir vos collègues en toute bienveillance et à les amener à travailler ensemble efficacement n’est plus à démonter ;Vous parlez anglais et avez la capacité de gérer des projets de dimension internationale. Un Cloud Data Warehouse (Snowflake, Google BigQuery, RedShift)Un outil de BI en visualisation et en préparation à un niveau avancé en étant idéalement certifié (PowerBI, Looker, Tableau, Qlik)Un outil de transformation moderne (dbt, Snowflake, Dataform, LookML ou Python…) Notions sur un outil de transformationUn niveau avancé en SQL (Window fonctions, Joins, Index, Partition etc…)La maîtrise d’une solution de versionnage de code suivante est appréciée (GitHub, GitLab, Azure DevOps, BitBucket, Ad hoc)Une expérience de mise en production et de maintenance d’un pipeline data de la donnée brute jusqu’à l’utilisateur final est appréciée Locaux situés à Paris intramuros : 117 Quai de Valmy - 75010 ParisContrat en CDI, statut CadrePoste à pourvoir dès que possible Et parce que le bien-être de l’équipe est au cœur de notre modèle, quelques infos sur le cadre de travail :*4,66 / 5 à l’enquête Happy at Work - 96% de taux de recommandation à des prochesN°1 au classement HappyIndex®AtWork 2021, 2022 & 2023 des entreprises du secteur Conseil, n°1 au classement HappyWomenAtWork 2023Equilibre vie pro / vie perso (temps de travail maîtrisé, mesures pour accompagner la parentalité)Une politique de télétravail flexible, sans limitation de joursDes bureaux spacieux tout confort au pied du Canal Saint-MartinÉquipement pour travailler en remote + participation aux frais du télétravail (allocation mensuelle)Des séminaires d’équipe et des teambuilding pour se retrouverUne multitude d’activités sportives : via GymLib ou en rejoignant les équipes sportives de l’équipe (yoga, foot, basket, cross training, etc)Valorisation des mobilités douces (forfait mobilité durable pour les adeptes du vélo ou de la trottinette)Une School interne pour se former et se certifier sur des outils continuellement",Converteo,Consultant Senior Analytics Engineering H/F - CDI,Paris,CDI,2024-07-11
https://www.welcometothejungle.com/fr/companies/lucky-cart/jobs/lead-analytics-engineer_paris?q=2036aa70510b784c4c01c14aac4183de&o=492084d1-2c38-4e12-b16f-b28469c1f372," Élaborer et diriger la stratégie d’analyse de données de l’entreprise en concertation avec les membres de l’équipe.Proposer des architectures et orienter le choix des technologies adaptées aux divers projets analytiques de Lucky cart.Se tenir à jour des tendances et des nouvelles technologies dans le domaine du data engineering et de l’analyse de données.Collaborer avec les équipes pour intégrer des solutions analytiques performantes. Encadrer, organiser et motiver une équipe d’analystes de données et de Data Engineers.Participer activement au recrutement, à la formation continue et l’amélioration des compétences de l’équipe. Concevoir et mettre en place des flux de données et des pipelines d’analyse.Maintenir l’architecture de données, les pipelines et les processus ELT.Garantir la qualité des données et leur conformité aux normes en vigueur. Maîtriser un ou plusieurs langages structurés (Python, Javascript, Java, C/C++, Scala…),Maîtriser différents systèmes de base de données (SQL et NoSQL)Maîtriser au moins un framework de transformations de données (dbt,databricks….)Maîtriser au moins un outil de dataviz (Looker,Lightdash,Tableau,PowerBI….)Avoir une appétence pour les technologies utilisées dans le Big Data (Hadoop, Map Reduce, Spark, Kafka…),Avoir une expérience sur une plateforme Cloud (GCP, Azure, AWS,..)Être familier avec les concepts et algorithmes de statistiques, de data science, de deep learning et d’optimisation en général (recherche opérationnelle notamment),Avoir une bonne connaissance/expérience de méthodologies d’ingénierie informatique: contrôle des sources, tests unitaires, revue de code,Être curieux et avoir une forte capacité d’adaptation dans un environnement en mutation constante,Chercher constamment à élargir et approfondir ses connaissances notamment dans des domaines connexes à la data science, le e-commerce et la distribution,Partager les connaissances et compétences acquises avec les membres de l’équipe par des canaux officiels et informels,Démontrer la capacité à collaborer avec des personnes d’autres disciplines.Autonomie, organisation, bonne communication. Être familier avec les langages couramment utilisés dans la communauté data scientist (Python, R),Maîtrise des outils ETL/ELT,Avoir une ou plusieurs expériences pratiques de mise en œuvre de technologie Big Data et de leur optimisation.",Lucky Cart,Data Engineer Senior,Paris,CDI,2024-07-11
https://www.welcometothejungle.com/fr/companies/jakala/jobs/data-engineer-kafka-senior_paris?q=2036aa70510b784c4c01c14aac4183de&o=7bfdca9f-3318-4118-9d16-6e01f80bc374," Tu implémentes des modèles, processus, traitements des flux de données dans Kafka en lien avec les bases des données de l’écosystème SITu te coordonnes avec le Lead Dev pour piloter ces implémentations dans les API et applicationsTu configures et implémentes les outils de monitoring de la donnéeTu accompagnes les Développeurs pour l’implémentation de connecteurs Kafka dans les applications et APITu t’appuies sur les documentations et spécifications des modèles, processus et flux de données établies par le Lead Data pour rédiger le cahier des charges technique, estimer la faisabilité et le plan de chargeTu es garant de la bonne implémentation des travaux et tu participes à la création du backlog, son périmètre et sa planification avec le Product Manager TechniqueTu prends en charge l’intégration et les tests techniques des composants déployés et implémentésTu participes au déploiement en production avec les DEVOpsTu participes à la rédaction de la documentation technique Python 3Kafka, Kafka connectRedis, Redis StreamSQL, ElasticSearch DSLAgilité : Software Craftsmanship, Kanban, Clean CodeGit, Gitlab, Jira, ConfluenceAPI Platform, API REST Tu es organisé·e, rigoureux·se et autonomeTu sais être précis·e et clair·eTu aimes travailler en équipe et tu favorises la résolution collective des problèmesTu apprécies travailler en environnement DevOps (intégration continue, tests automatisés)Tu es passionné·e par ton métier, aimes le faire partager Entreprise en plein développement , véritable tremplin et accélérateur de progressionProjets et missions sur des champs techniques très variés Mise en situation de responsabilité rapidement Bureau en plein centre de Paris et de CaenTélétravail possible jusqu’à 3 jours par semaine Mutuelle d’entreprise 50% de frais de participation pour les transportsTicket restaurant d’une valeur de 10,83€ (60% prise en charge par l’employeur) Poste à pourvoir en CDIRémunération selon profil et expériencePoste ouvert aux personnes en situation de handicap Une pré-qualification avec notre Talent AcquisitionUn entretien avec un Référent Technique MétierUn challenge technique au travers d’un cas usage personnalisé SoyHuCeUn dernier entretien avec notre CEO",JAKALA,Data Engineer / Kafka Senior,Paris,CDI,2024-07-11
